# onet_version=30.3  (O*NET Related Occupations + Occupation Data; public domain / CC-BY 4.0; regenerate with scripts/build_taxonomy_extra.py)
# format: soc_code<TAB>related_soc<TAB>tier<TAB>related_title
11-3051.03	51-8031.00	Supplemental	Water and Wastewater Treatment Plant and System Operators
11-3051.04	51-8013.03	Primary-Short	Biomass Plant Technicians
11-3051.04	11-3051.02	Primary-Short	Geothermal Production Managers
11-3051.04	11-3051.03	Primary-Short	Biofuels Production Managers
11-3051.04	11-3051.06	Primary-Short	Hydroelectric Production Managers
11-3051.04	51-8013.04	Primary-Short	Hydroelectric Plant Technicians
11-3051.04	51-8099.01	Primary-Long	Biofuels Processing Technicians
11-3051.04	49-9099.01	Primary-Long	Geothermal Technicians
11-3051.04	51-8092.00	Primary-Long	Gas Plant Operators
11-3051.04	11-9041.01	Primary-Long	Biofuels/Biodiesel Technology and Product Development Managers
11-3051.04	11-3051.00	Primary-Long	Industrial Production Managers
11-3051.04	51-8013.00	Supplemental	Power Plant Operators
11-3051.04	17-2199.03	Supplemental	Energy Engineers, Except Wind and Solar
11-3051.04	51-8031.00	Supplemental	Water and Wastewater Treatment Plant and System Operators
11-3051.04	51-8021.00	Supplemental	Stationary Engineers and Boiler Operators
11-3051.04	51-8093.00	Supplemental	Petroleum Pump System Operators, Refinery Operators, and Gaugers
11-3051.04	11-9199.09	Supplemental	Wind Energy Operations Managers
11-3051.04	51-8012.00	Supplemental	Power Distributors and Dispatchers
11-3051.04	51-8091.00	Supplemental	Chemical Plant and System Operators
11-3051.04	49-9081.00	Supplemental	Wind Turbine Service Technicians
11-3051.04	17-2112.00	Supplemental	Industrial Engineers
11-3051.06	11-3051.02	Primary-Short	Geothermal Production Managers
11-3051.06	51-8013.04	Primary-Short	Hydroelectric Plant Technicians
11-3051.06	11-3051.04	Primary-Short	Biomass Power Plant Managers
11-3051.06	51-8013.00	Primary-Short	Power Plant Operators
11-3051.06	11-9199.09	Primary-Short	Wind Energy Operations Managers
11-3051.06	11-3051.03	Primary-Long	Biofuels Production Managers
11-3051.06	11-9199.10	Primary-Long	Wind Energy Development Managers
11-3051.06	17-2199.10	Primary-Long	Wind Energy Engineers
11-3051.06	49-9081.00	Primary-Long	Wind Turbine Service Technicians
11-3051.06	11-3051.00	Primary-Long	Industrial Production Managers
11-3051.06	49-9099.01	Supplemental	Geothermal Technicians
11-3051.06	17-2199.03	Supplemental	Energy Engineers, Except Wind and Solar
11-3051.06	51-8013.03	Supplemental	Biomass Plant Technicians
11-3051.06	51-8092.00	Supplemental	Gas Plant Operators
11-3051.06	51-8012.00	Supplemental	Power Distributors and Dispatchers
11-3051.06	17-2199.11	Supplemental	Solar Energy Systems Engineers
11-3051.06	11-9041.01	Supplemental	Biofuels/Biodiesel Technology and Product Development Managers
11-3051.06	17-2051.02	Supplemental	Water/Wastewater Engineers
11-3051.06	51-8031.00	Supplemental	Water and Wastewater Treatment Plant and System Operators
11-3051.06	17-2071.00	Supplemental	Electrical Engineers
11-3061.00	43-3061.00	Primary-Short	Procurement Clerks
11-3061.00	13-1023.00	Primary-Short	Purchasing Agents, Except Wholesale, Retail, and Farm Products
11-3061.00	13-1022.00	Primary-Short	Wholesale and Retail Buyers, Except Farm Products
11-3061.00	13-1081.02	Primary-Short	Logistics Analysts
11-3061.00	13-1081.00	Primary-Short	Logisticians
11-3061.00	11-3071.04	Primary-Long	Supply Chain Managers
11-3061.00	11-2022.00	Primary-Long	Sales Managers
11-3061.00	11-3071.00	Primary-Long	Transportation, Storage, and Distribution Managers
11-3061.00	11-2021.00	Primary-Long	Marketing Managers
11-3061.00	13-1111.00	Primary-Long	Management Analysts
11-3061.00	11-1021.00	Supplemental	General and Operations Managers
11-3061.00	13-1021.00	Supplemental	Buyers and Purchasing Agents, Farm Products
11-3061.00	11-3051.00	Supplemental	Industrial Production Managers
11-3061.00	43-5061.00	Supplemental	Production, Planning, and Expediting Clerks
11-3061.00	13-1081.01	Supplemental	Logistics Engineers
11-3061.00	41-3091.00	Supplemental	Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel
11-3061.00	11-3012.00	Supplemental	Administrative Services Managers
11-3061.00	41-1012.00	Supplemental	First-Line Supervisors of Non-Retail Sales Workers
11-3061.00	43-1011.00	Supplemental	First-Line Supervisors of Office and Administrative Support Workers
11-3061.00	15-2051.01	Supplemental	Business Intelligence Analysts
11-3071.00	13-1081.00	Primary-Short	Logisticians
11-3071.00	13-1081.02	Primary-Short	Logistics Analysts
11-3071.00	13-1081.01	Primary-Short	Logistics Engineers
11-3071.00	11-3071.04	Primary-Short	Supply Chain Managers
11-3071.00	11-1021.00	Primary-Short	General and Operations Managers
11-3071.00	11-3051.00	Primary-Long	Industrial Production Managers
11-3071.00	11-3013.00	Primary-Long	Facilities Managers
11-3071.00	19-3099.01	Primary-Long	Transportation Planners
11-3071.00	11-3061.00	Primary-Long	Purchasing Managers
11-3071.00	13-1082.00	Primary-Long	Project Management Specialists
11-3071.00	53-1043.00	Supplemental	First-Line Supervisors of Material-Moving Machine and Vehicle Operators
11-3071.00	43-5011.01	Supplemental	Freight Forwarders
11-3071.00	43-5032.00	Supplemental	Dispatchers, Except Police, Fire, and Ambulance
11-3071.00	43-5011.00	Supplemental	Cargo and Freight Agents
11-3071.00	53-1042.00	Supplemental	First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand
11-3071.00	43-5071.00	Supplemental	Shipping, Receiving, and Inventory Clerks
11-3071.00	53-1041.00	Supplemental	Aircraft Cargo Handling Supervisors
11-3071.00	53-1044.00	Supplemental	First-Line Supervisors of Passenger Attendants
11-3071.00	13-1111.00	Supplemental	Management Analysts
11-3071.00	43-5061.00	Supplemental	Production, Planning, and Expediting Clerks
11-3071.04	13-1081.02	Primary-Short	Logistics Analysts
11-3071.04	13-1081.00	Primary-Short	Logisticians
11-3071.04	11-3071.00	Primary-Short	Transportation, Storage, and Distribution Managers
11-3071.04	13-1081.01	Primary-Short	Logistics Engineers
11-3071.04	11-3061.00	Primary-Short	Purchasing Managers
11-3071.04	11-3051.00	Primary-Long	Industrial Production Managers
11-3071.04	17-2112.00	Primary-Long	Industrial Engineers
11-3071.04	13-1023.00	Primary-Long	Purchasing Agents, Except Wholesale, Retail, and Farm Products
11-3071.04	11-1021.00	Primary-Long	General and Operations Managers
11-3071.04	13-1082.00	Primary-Long	Project Management Specialists
11-3071.04	43-5061.00	Supplemental	Production, Planning, and Expediting Clerks
11-3071.04	17-2112.03	Supplemental	Manufacturing Engineers
11-3071.04	43-3061.00	Supplemental	Procurement Clerks
11-3071.04	13-1111.00	Supplemental	Management Analysts
11-3071.04	43-5071.00	Supplemental	Shipping, Receiving, and Inventory Clerks
11-3071.04	13-1021.00	Supplemental	Buyers and Purchasing Agents, Farm Products
11-3071.04	13-1022.00	Supplemental	Wholesale and Retail Buyers, Except Farm Products
11-3071.04	41-4011.00	Supplemental	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products
11-3071.04	11-2021.00	Supplemental	Marketing Managers
11-3071.04	53-1043.00	Supplemental	First-Line Supervisors of Material-Moving Machine and Vehicle Operators
11-3111.00	13-1141.00	Primary-Short	Compensation, Benefits, and Job Analysis Specialists
11-3111.00	13-1071.00	Primary-Short	Human Resources Specialists
11-3111.00	11-3121.00	Primary-Short	Human Resources Managers
11-3111.00	13-1075.00	Primary-Short	Labor Relations Specialists
11-3111.00	11-3031.00	Primary-Short	Financial Managers
11-3111.00	13-1041.03	Primary-Long	Equal Opportunity Representatives and Officers
11-3111.00	13-2011.00	Primary-Long	Accountants and Auditors
11-3111.00	13-2061.00	Primary-Long	Financial Examiners
11-3111.00	11-3031.01	Primary-Long	Treasurers and Controllers
11-3111.00	13-2031.00	Primary-Long	Budget Analysts
11-3111.00	43-4161.00	Supplemental	Human Resources Assistants, Except Payroll and Timekeeping
11-3111.00	43-4061.00	Supplemental	Eligibility Interviewers, Government Programs
11-3111.00	43-3051.00	Supplemental	Payroll and Timekeeping Clerks
11-3111.00	13-1111.00	Supplemental	Management Analysts
11-3111.00	43-1011.00	Supplemental	First-Line Supervisors of Office and Administrative Support Workers
11-3111.00	11-9111.00	Supplemental	Medical and Health Services Managers
11-3111.00	11-9199.02	Supplemental	Compliance Managers
11-3111.00	11-9151.00	Supplemental	Social and Community Service Managers
11-3111.00	11-3012.00	Supplemental	Administrative Services Managers
11-3111.00	11-1011.00	Supplemental	Chief Executives
11-3121.00	13-1071.00	Primary-Short	Human Resources Specialists
11-3121.00	43-4161.00	Primary-Short	Human Resources Assistants, Except Payroll and Timekeeping
11-3121.00	13-1111.00	Primary-Short	Management Analysts
11-3121.00	19-3032.00	Primary-Short	Industrial-Organizational Psychologists
11-3121.00	13-1075.00	Primary-Short	Labor Relations Specialists
11-3121.00	11-3131.00	Primary-Long	Training and Development Managers
11-3121.00	13-1141.00	Primary-Long	Compensation, Benefits, and Job Analysis Specialists
11-3121.00	11-9151.00	Primary-Long	Social and Community Service Managers
11-3121.00	11-3111.00	Primary-Long	Compensation and Benefits Managers
11-3121.00	13-1041.03	Primary-Long	Equal Opportunity Representatives and Officers
11-3121.00	13-1082.00	Supplemental	Project Management Specialists
11-3121.00	43-1011.00	Supplemental	First-Line Supervisors of Office and Administrative Support Workers
11-3121.00	11-1011.00	Supplemental	Chief Executives
11-3121.00	11-3012.00	Supplemental	Administrative Services Managers
11-3121.00	13-1151.00	Supplemental	Training and Development Specialists
11-3121.00	11-9199.02	Supplemental	Compliance Managers
11-3121.00	43-4061.00	Supplemental	Eligibility Interviewers, Government Programs
11-3121.00	11-2032.00	Supplemental	Public Relations Managers
11-3121.00	11-9111.00	Supplemental	Medical and Health Services Managers
11-3121.00	43-3051.00	Supplemental	Payroll and Timekeeping Clerks
11-3131.00	13-1151.00	Primary-Short	Training and Development Specialists
11-3131.00	25-9031.00	Primary-Short	Instructional Coordinators
11-3131.00	19-3032.00	Primary-Short	Industrial-Organizational Psychologists
11-3131.00	13-1111.00	Primary-Short	Management Analysts
11-3131.00	13-1082.00	Primary-Short	Project Management Specialists
11-3131.00	13-1071.00	Primary-Long	Human Resources Specialists
11-3131.00	11-3121.00	Primary-Long	Human Resources Managers
11-3131.00	11-9032.00	Primary-Long	Education Administrators, Kindergarten through Secondary
11-3131.00	11-9031.00	Primary-Long	Education and Childcare Administrators, Preschool and Daycare
11-3131.00	11-9151.00	Primary-Long	Social and Community Service Managers
11-3131.00	25-2055.00	Supplemental	Special Education Teachers, Kindergarten
11-3131.00	21-1012.00	Supplemental	Educational, Guidance, and Career Counselors and Advisors
11-3131.00	11-9033.00	Supplemental	Education Administrators, Postsecondary
11-3131.00	39-1014.00	Supplemental	First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services
11-3131.00	25-1081.00	Supplemental	Education Teachers, Postsecondary
11-3131.00	11-9111.00	Supplemental	Medical and Health Services Managers
11-3131.00	25-1194.00	Supplemental	Career/Technical Education Teachers, Postsecondary
11-3131.00	21-1015.00	Supplemental	Rehabilitation Counselors
11-3131.00	43-4161.00	Supplemental	Human Resources Assistants, Except Payroll and Timekeeping
11-3131.00	25-2023.00	Supplemental	Career/Technical Education Teachers, Middle School
11-9013.00	19-4012.00	Primary-Short	Agricultural Technicians
11-9013.00	17-2021.00	Primary-Short	Agricultural Engineers
11-9013.00	19-1013.00	Primary-Short	Soil and Plant Scientists
11-9013.00	45-1011.00	Primary-Short	First-Line Supervisors of Farming, Fishing, and Forestry Workers
11-9013.00	25-1041.00	Primary-Short	Agricultural Sciences Teachers, Postsecondary
11-9013.00	11-3051.03	Primary-Long	Biofuels Production Managers
11-9013.00	13-1021.00	Primary-Long	Buyers and Purchasing Agents, Farm Products
11-9013.00	19-1012.00	Primary-Long	Food Scientists and Technologists
11-9013.00	19-4012.01	Primary-Long	Precision Agriculture Technicians
11-9013.00	19-1031.02	Primary-Long	Range Managers
11-9013.00	45-2092.00	Supplemental	Farmworkers and Laborers, Crop, Nursery, and Greenhouse
11-9013.00	45-2093.00	Supplemental	Farmworkers, Farm, Ranch, and Aquacultural Animals
11-9013.00	19-1011.00	Supplemental	Animal Scientists
11-9013.00	13-1074.00	Supplemental	Farm Labor Contractors
11-9013.00	19-4071.00	Supplemental	Forest and Conservation Technicians
11-9013.00	45-2011.00	Supplemental	Agricultural Inspectors
11-9013.00	11-3051.00	Supplemental	Industrial Production Managers
11-9013.00	45-2021.00	Supplemental	Animal Breeders
11-9013.00	51-8099.01	Supplemental	Biofuels Processing Technicians
11-9013.00	49-3041.00	Supplemental	Farm Equipment Mechanics and Service Technicians
11-9021.00	17-2051.00	Primary-Short	Civil Engineers
11-9021.00	47-1011.03	Primary-Short	Solar Energy Installation Managers
11-9021.00	17-3022.00	Primary-Short	Civil Engineering Technologists and Technicians
11-9021.00	47-1011.00	Primary-Short	First-Line Supervisors of Construction Trades and Extraction Workers
11-9021.00	47-4011.00	Primary-Short	Construction and Building Inspectors
11-9021.00	17-1011.00	Primary-Long	Architects, Except Landscape and Naval
11-9021.00	17-2112.00	Primary-Long	Industrial Engineers
11-9021.00	11-9041.00	Primary-Long	Architectural and Engineering Managers
11-9021.00	13-1082.00	Primary-Long	Project Management Specialists
11-9021.00	11-3013.00	Primary-Long	Facilities Managers
11-9021.00	49-9071.00	Supplemental	Maintenance and Repair Workers, General
11-9021.00	11-1021.00	Supplemental	General and Operations Managers
11-9021.00	11-3051.00	Supplemental	Industrial Production Managers
11-9021.00	37-1012.00	Supplemental	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers
11-9021.00	11-9199.10	Supplemental	Wind Energy Development Managers
11-9021.00	13-1051.00	Supplemental	Cost Estimators
11-9021.00	11-3051.02	Supplemental	Geothermal Production Managers
11-9021.00	49-1011.00	Supplemental	First-Line Supervisors of Mechanics, Installers, and Repairers
11-9021.00	17-2141.00	Supplemental	Mechanical Engineers
11-9021.00	13-1041.04	Supplemental	Government Property Inspectors and Investigators
11-9031.00	11-9032.00	Primary-Short	Education Administrators, Kindergarten through Secondary
11-9031.00	25-2011.00	Primary-Short	Preschool Teachers, Except Special Education
11-9031.00	11-9151.00	Primary-Short	Social and Community Service Managers
11-9031.00	25-2055.00	Primary-Short	Special Education Teachers, Kindergarten
11-9031.00	25-2058.00	Primary-Short	Special Education Teachers, Secondary School
11-9031.00	25-2012.00	Primary-Long	Kindergarten Teachers, Except Special Education
11-9031.00	21-1091.00	Primary-Long	Health Education Specialists
11-9031.00	25-9031.00	Primary-Long	Instructional Coordinators
11-9031.00	11-3131.00	Primary-Long	Training and Development Managers
11-9031.00	25-2056.00	Primary-Long	Special Education Teachers, Elementary School
11-9031.00	11-9111.00	Supplemental	Medical and Health Services Managers
11-9031.00	39-9011.00	Supplemental	Childcare Workers
11-9031.00	21-1012.00	Supplemental	Educational, Guidance, and Career Counselors and Advisors
11-9031.00	25-2023.00	Supplemental	Career/Technical Education Teachers, Middle School
11-9031.00	25-2057.00	Supplemental	Special Education Teachers, Middle School
11-9031.00	25-9042.00	Supplemental	Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education
11-9031.00	11-9033.00	Supplemental	Education Administrators, Postsecondary
11-9031.00	25-2021.00	Supplemental	Elementary School Teachers, Except Special Education
11-9031.00	13-1111.00	Supplemental	Management Analysts
11-9031.00	13-1151.00	Supplemental	Training and Development Specialists
11-9032.00	11-9031.00	Primary-Short	Education and Childcare Administrators, Preschool and Daycare
11-9032.00	25-2021.00	Primary-Short	Elementary School Teachers, Except Special Education
11-9032.00	25-2058.00	Primary-Short	Special Education Teachers, Secondary School
11-9032.00	11-9033.00	Primary-Short	Education Administrators, Postsecondary
11-9032.00	25-9031.00	Primary-Short	Instructional Coordinators
11-9032.00	25-2056.00	Primary-Long	Special Education Teachers, Elementary School
11-9032.00	25-2031.00	Primary-Long	Secondary School Teachers, Except Special and Career/Technical Education
11-9032.00	25-1081.00	Primary-Long	Education Teachers, Postsecondary
11-9032.00	25-2022.00	Primary-Long	Middle School Teachers, Except Special and Career/Technical Education
11-9032.00	11-3131.00	Primary-Long	Training and Development Managers
11-9032.00	25-2023.00	Supplemental	Career/Technical Education Teachers, Middle School
11-9032.00	21-1012.00	Supplemental	Educational, Guidance, and Career Counselors and Advisors
11-9032.00	25-2057.00	Supplemental	Special Education Teachers, Middle School
11-9032.00	25-2012.00	Supplemental	Kindergarten Teachers, Except Special Education
11-9032.00	25-9042.00	Supplemental	Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education
11-9032.00	19-3034.00	Supplemental	School Psychologists
11-9032.00	25-2055.00	Supplemental	Special Education Teachers, Kindergarten
11-9032.00	25-3011.00	Supplemental	Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors
